employee_id,name,gender,age,salary,department,overtime_hours,performance_rating,hire_date
14609,Carlos Hicks,Female,34.0,"$46,657.86",HR,12.0,1.0,2022-12-13
17957,Mr. Michael Whitney,Male,52.0,"$33,767.41",HR,47.0,3.0,2021-08-25
85624,Teresa Reynolds,Male,50.0,"$92,230.93",Finance,21.0,2.0,2023-09-13
16251,Vanessa Cobb,Female,55.0,,Sales,41.0,5.0,2024-01-18
83996,Victor Hampton,Male,,"$71,457.74",Sales,19.0,4.0,2024-04-22
19939,Edward Bell,Female,47.0,"$82,563.78",Finance,14.0,3.0,2020-02-16
30819,Brittany Cooper,Female,,"$70,920.62",Sales,,2.0,2021-06-02
98650,James Matthews,Non-binary,51.0,"$50,581.15",Marketing,14.0,4.0,2023-08-02
25421,Cheryl Hamilton,Female,60.0,,Finance,29.0,4.0,2021-11-24
98329,James Stevens,Male,41.0,"$107,513.07",HR,,4.0,2021-09-09
9876,Antonio Lopez,Female,,"$54,601.68",Sales,14.0,3.0,2020-01-14
99997,Luis Miller,Non-binary,22.0,"$34,661.57",Sales,18.0,3.0,2024-05-22
29209,Rachel Foster,Male,32.0,"$92,312.77",Sales,38.0,1.0,2023-04-24
52682,Samantha Holmes,Female,40.0,"$88,862.63",Sales,1.0,5.0,2022-09-19
68591,Sherry Mcknight MD,Male,32.0,"$88,016.27",Finance,9.0,3.0,2020-10-28
13977,Tina Henderson,Non-binary,48.0,,Sales,14.0,3.0,2023-06-11
76634,David Williams,Male,53.0,"$43,111.68",Marketing,32.0,4.0,2023-07-24
91012,Kimberly Davis,Male,27.0,"$71,247.58",IT,37.0,1.0,2024-06-07
40412,Jacqueline Hanna,Non-binary,52.0,,Marketing,20.0,2.0,2024-07-10
85224,Suzanne Thornton,Male,40.0,"$45,277.17",HR,22.0,5.0,2021-10-08
35200,Holly Estrada,Non-binary,58.0,"$111,495.33",Marketing,30.0,3.0,2021-06-01
50625,Timothy Anderson,Female,51.0,"$30,837.15",Marketing,,5.0,2023-01-04
17797,Michael Pennington,Female,35.0,"$55,977.88",IT,12.0,,2022-03-14
73203,Madeline Lamb,Female,32.0,"$69,722.55",IT,36.0,1.0,2020-04-21
67328,Ryan Wilson,Male,39.0,"$38,536.53",Finance,37.0,5.0,2021-11-15
73169,Douglas Holt,Female,47.0,"$110,022.49",Sales,1.0,2.0,2024-10-11
55111,Carlos Trujillo,Male,,"$100,242.73",Sales,28.0,4.0,2021-08-22
72975,Emily Thomas,Non-binary,33.0,"$102,121.63",Sales,11.0,1.0,2022-05-08
43199,Charles Durham,Female,23.0,,Marketing,52.0,3.0,2023-08-25
17152,Melissa Michael,Male,58.0,"$111,807.03",IT,57.0,5.0,2020-08-19
21524,Hannah Mills,Non-binary,30.0,"$87,287.84",Sales,48.0,1.0,2023-11-16
23454,Chris Robertson,Male,38.0,,IT,5.0,2.0,2024-01-07
48342,Bruce Garcia,Non-binary,53.0,"$81,816.32",Marketing,27.0,2.0,2024-04-23
51252,Mary Carter,Male,56.0,"$79,459.77",HR,1.0,1.0,2022-11-03
54622,Tiffany Mcconnell,Female,,"$48,635.90",HR,44.0,4.0,2020-07-14
7649,Monica Garcia,Non-binary,,"$76,605.72",Sales,23.0,5.0,2022-03-25
80539,Joshua Morris,Female,51.0,"$44,977.73",Marketing,38.0,3.0,2024-05-06
37607,Kyle Mora,Non-binary,45.0,,Sales,4.0,4.0,2020-07-04
88587,John Harris,Non-binary,32.0,"$52,875.27",IT,22.0,1.0,2021-09-18
61581,Nicole Mahoney,Non-binary,49.0,"$62,120.99",HR,27.0,4.0,2020-03-15
70534,Christopher Anderson,Female,41.0,,Finance,28.0,,2023-03-18
80573,Dr. John Hernandez,Female,57.0,"$45,671.12",IT,4.0,,2022-09-10
96577,Jessica Jones,Female,34.0,"$68,928.67",Finance,19.0,5.0,2023-06-14
25993,Darrell Moreno,Non-binary,60.0,,HR,50.0,,2023-07-21
81193,Ann Ramos,Non-binary,56.0,,Sales,53.0,1.0,2022-05-09
52444,Julie Brown,Female,53.0,"$30,457.87",Finance,26.0,2.0,2023-03-16
14781,James Davidson,Non-binary,40.0,"$61,297.46",Sales,44.0,2.0,2020-06-02
59897,Rachel Mullen,Non-binary,35.0,,Finance,7.0,2.0,2021-03-08
44872,Lisa Silva,Non-binary,37.0,"$54,954.83",HR,3.0,4.0,2021-04-10
31771,Jason Gilbert,Non-binary,59.0,"$118,308.64",Marketing,39.0,5.0,2020-04-11
50908,Melissa Flores,Non-binary,43.0,"$89,345.14",HR,7.0,4.0,2023-09-05
74883,William Lowery,Female,38.0,"$107,836.62",IT,26.0,3.0,2023-02-17
74608,Jessica Martin,Non-binary,57.0,,Sales,26.0,2.0,2025-01-16
21496,Amanda Miller,Male,45.0,,Sales,,4.0,2021-02-20
51844,Victor Woodward,Non-binary,55.0,"$47,169.47",HR,51.0,4.0,2024-12-02
85482,William Burns,Male,32.0,,IT,18.0,2.0,2022-02-04
79059,Brian Jacobs,Male,48.0,"$46,335.09",Marketing,5.0,3.0,2020-06-07
8338,Ricky Miles,Non-binary,46.0,,Finance,58.0,,2022-10-07
66668,Chelsea Kennedy,Male,27.0,"$37,993.00",Sales,35.0,1.0,2024-04-21
44241,John Jacobs,Female,52.0,,Finance,47.0,5.0,2020-06-12
65662,Frances Gutierrez,Female,31.0,"$37,612.07",IT,14.0,1.0,2020-07-28
9854,Zachary Vance,Non-binary,34.0,"$55,342.98",HR,2.0,3.0,2021-07-02
55778,Kimberly Banks,Male,29.0,"$119,337.80",Sales,5.0,2.0,2024-11-16
8707,Brian Collins,Male,32.0,"$48,974.75",Marketing,,2.0,2022-09-21
83625,Jennifer Lang,Male,46.0,"$88,825.06",Sales,15.0,3.0,2021-10-03
77159,Madeline Ball,Female,26.0,"$51,344.62",Finance,56.0,,2024-10-18
70824,Amber Wilson,Male,56.0,"$83,100.86",HR,39.0,5.0,2022-04-18
90288,Amber Vazquez,Male,43.0,"$36,173.22",Marketing,12.0,1.0,2024-11-04
94857,James Rice,Female,42.0,"$98,911.88",HR,26.0,4.0,2020-11-25
40062,Kelly Miller,Male,,"$49,771.62",IT,35.0,4.0,2021-10-16
42561,Robert Ross,Non-binary,52.0,"$109,168.17",IT,44.0,4.0,2020-02-29
32382,Heather Porter,Female,31.0,"$69,677.15",IT,14.0,4.0,2020-09-25
14317,Michael Reed,Male,39.0,,Sales,1.0,1.0,2020-04-03
38638,Christie Fletcher,Female,,"$60,428.46",Sales,24.0,4.0,2020-11-25
76329,Crystal Lewis,Female,60.0,"$66,950.92",IT,1.0,,2020-04-23
79169,Timothy Hebert,Male,28.0,"$61,118.41",Sales,13.0,1.0,2020-12-04
73213,Jonathan Estrada,Male,34.0,"$106,088.23",Sales,25.0,5.0,2020-07-03
26087,Caleb Martinez,Non-binary,38.0,"$46,677.35",Marketing,14.0,2.0,2021-12-17
7367,Samantha Villarreal,Female,56.0,,Sales,26.0,3.0,2021-10-14
87311,Julia Wilson,Male,27.0,"$93,980.24",Finance,30.0,5.0,2024-06-27
85834,Holly Whitney,Female,42.0,"$103,565.00",IT,1.0,1.0,2022-01-11
27657,John Hunter,Male,48.0,"$39,682.20",Sales,59.0,4.0,2023-08-09
33411,Christina Lawrence DVM,Non-binary,,"$91,389.45",Sales,16.0,4.0,2021-12-20
22212,Amanda Mcintyre,Male,37.0,"$119,953.09",Marketing,60.0,5.0,2021-02-19
41822,Ray Young,Male,28.0,"$61,608.41",Marketing,57.0,5.0,2022-01-26
80201,Julie Hartman,Male,45.0,"$99,096.79",IT,28.0,5.0,2023-08-08
19557,Matthew Lewis,Female,30.0,"$85,292.15",Finance,21.0,5.0,2023-03-09
74285,Jeffrey Cowan,Female,40.0,"$104,866.35",Finance,,2.0,2021-09-20
51660,Michele Chapman,Male,35.0,,Finance,3.0,3.0,2022-02-16
87111,Krista Bennett,Male,40.0,,Sales,5.0,3.0,2020-10-06
90898,Roger Martinez,Male,39.0,"$101,528.37",Marketing,36.0,1.0,2020-01-14
79609,Patrick Levine,Male,43.0,"$80,370.76",IT,47.0,1.0,2021-07-10
37363,Daniel Johnson,Non-binary,22.0,"$43,893.43",Sales,47.0,2.0,2023-06-16
67526,Tommy Johnson,Female,43.0,,Finance,34.0,5.0,2020-06-17
86899,Cindy Sullivan,Male,26.0,"$45,141.75",Marketing,22.0,,2020-02-29
58387,Joseph Olson,Male,58.0,"$91,308.99",IT,13.0,1.0,2023-03-27
6188,Todd Warren,Male,51.0,"$62,620.14",HR,33.0,,2021-05-18
44383,Robert Mccormick,Non-binary,,"$63,861.96",Marketing,8.0,4.0,2020-09-03
18252,Christina Estrada,Female,43.0,"$86,058.18",IT,38.0,5.0,2022-11-01
30788,Eric Foster,Non-binary,56.0,"$50,370.73",HR,55.0,3.0,2020-11-12
90600,David Smith DDS,Female,30.0,"$44,290.39",IT,55.0,4.0,2022-05-08
39625,Sharon Love,Female,58.0,"$58,186.12",Finance,37.0,2.0,2023-09-28
16501,Gavin Rivera,Male,33.0,"$82,344.68",Sales,25.0,4.0,2023-11-22
97818,Frank Welch,Female,60.0,"$102,908.51",Finance,60.0,5.0,2024-11-18
40464,Rebecca Thompson,Non-binary,32.0,"$49,979.64",IT,16.0,1.0,2021-02-20
95053,Richard Harris,Non-binary,59.0,,Sales,53.0,3.0,2024-04-21
59085,Gregory Conley,Male,,"$47,461.25",Marketing,48.0,5.0,2021-05-03
96770,Danielle Orozco,Female,51.0,"$64,601.08",HR,29.0,2.0,2020-12-07
24190,Claudia Campos,Male,,"$65,941.55",IT,,5.0,2020-05-11
92012,Rachel Martinez,Male,28.0,"$91,567.75",Marketing,56.0,5.0,2022-03-21
86603,Shelby Blevins,Non-binary,53.0,"$59,482.83",Sales,17.0,1.0,2022-01-08
6441,Angela Garner,Male,26.0,"$34,320.53",Marketing,4.0,2.0,2021-08-02
50872,Keith Martin,Female,30.0,"$76,433.37",Finance,19.0,,2024-06-01
70552,Cynthia Benson,Female,22.0,"$101,219.74",Marketing,45.0,1.0,2020-11-13
13553,Brittany Blackwell,Female,23.0,"$77,718.60",IT,59.0,3.0,2021-10-20
23344,Chad Keith,Male,43.0,"$102,123.03",IT,,3.0,2020-02-05
75507,Dustin Payne,Male,56.0,"$81,322.09",IT,27.0,1.0,2023-06-28
89516,Tammy Hinton,Female,28.0,"$81,629.69",Finance,31.0,,2024-03-19
78206,Mrs. Sabrina Lee MD,Male,56.0,"$83,185.18",Finance,21.0,3.0,2021-01-02
87325,Kari Decker,Female,54.0,"$39,889.35",Sales,17.0,2.0,2024-02-18
4553,John Baker,Female,24.0,"$104,308.10",Sales,36.0,1.0,2021-09-08
70313,Elizabeth Hogan,Male,60.0,"$98,347.80",IT,9.0,4.0,2023-04-25
99093,Kimberly Beck,Non-binary,37.0,"$39,438.35",Sales,18.0,5.0,2024-09-23
14408,Melissa Acevedo,Male,37.0,"$97,515.43",Finance,6.0,2.0,2024-01-27
29518,Troy Ballard,Male,40.0,"$77,108.13",Finance,23.0,2.0,2020-02-09
15021,Bobby Mcdonald,Female,36.0,"$45,146.64",Sales,39.0,5.0,2021-10-30
1864,Debra Howell,Female,53.0,"$84,106.39",Finance,11.0,5.0,2021-08-26
19083,Justin Evans,Non-binary,41.0,"$64,190.17",Finance,3.0,5.0,2023-06-19
16413,Lisa Rhodes,Female,52.0,"$94,665.75",IT,33.0,,2020-04-14
1066,Mary Wright,Female,54.0,"$46,757.63",HR,8.0,4.0,2021-01-15
43805,Linda Wright,Male,42.0,"$53,357.71",Finance,,3.0,2023-06-19
99122,Kelly Johnson,Female,27.0,"$35,699.10",IT,17.0,,2022-12-17
79100,Daniel Martin,Female,,"$57,297.72",Sales,13.0,3.0,2025-02-09
93435,Terry Wolf,Male,59.0,"$39,273.67",Finance,0.0,3.0,2020-02-29
32474,Miguel Walsh,Male,41.0,"$42,558.56",Finance,5.0,3.0,2021-12-06
96521,Lori Anderson,Male,26.0,,HR,51.0,1.0,2021-07-02
92209,Kimberly Harris,Male,33.0,"$81,105.76",HR,2.0,,2022-01-03
23943,Julie Hamilton,Male,54.0,"$88,172.90",Sales,,5.0,2020-07-11
54671,Matthew Hopkins,Female,41.0,,IT,46.0,3.0,2025-01-29
23469,Amy Davis,Female,31.0,"$72,437.08",Marketing,36.0,,2021-11-24
29153,Richard Pierce,Non-binary,47.0,"$69,840.03",Finance,4.0,2.0,2023-08-20
47418,Jillian Simmons,Non-binary,35.0,"$77,756.69",IT,57.0,,2024-07-26
19149,Heather Hansen,Non-binary,46.0,"$96,299.74",HR,21.0,5.0,2024-12-24
52216,Daniel Rodriguez,Female,49.0,"$108,699.64",HR,38.0,5.0,2022-04-17
31663,Jeffery Costa,Male,50.0,"$54,425.18",Marketing,44.0,5.0,2022-09-26
21526,Robin Wyatt,Non-binary,52.0,,Marketing,51.0,4.0,2020-12-17
24523,Susan Cortez,Female,42.0,"$60,401.20",Marketing,18.0,,2023-09-06
12616,Jillian Morgan,Male,52.0,"$76,732.52",HR,26.0,1.0,2024-07-02
5769,Alexander Walker,Male,40.0,"$52,330.18",Sales,6.0,5.0,2024-11-28
26405,Matthew Sanchez,Non-binary,25.0,"$96,653.78",Finance,31.0,5.0,2024-11-11
75229,Ryan Diaz,Non-binary,36.0,"$103,792.24",Marketing,41.0,5.0,2023-06-04
51667,Margaret Mccullough,Male,38.0,"$76,261.46",Marketing,36.0,1.0,2021-01-27
14170,Amanda Hernandez,Female,31.0,"$86,205.25",Sales,13.0,2.0,2020-08-24
53454,Robert Espinoza,Female,,"$71,850.57",Sales,59.0,5.0,2020-01-19
12994,Kristine Gonzalez,Non-binary,27.0,"$33,913.60",IT,3.0,1.0,2020-02-02
31222,Jamie Potter,Female,30.0,"$42,495.14",Sales,12.0,3.0,2023-01-02
53739,Amber Mcneil,Female,27.0,"$81,832.79",HR,20.0,5.0,2023-09-26
20544,Monica Bridges,Male,37.0,"$51,385.21",Sales,32.0,3.0,2025-01-22
87948,Brenda Moody,Non-binary,,"$75,080.84",HR,20.0,2.0,2021-07-10
16799,Joshua Brown,Female,44.0,"$101,925.80",Sales,51.0,5.0,2020-05-25
31156,Kathryn Thomas,Non-binary,46.0,"$74,060.94",HR,38.0,5.0,2023-03-11
94537,Jessica Alexander,Non-binary,30.0,"$72,500.82",Marketing,43.0,2.0,2020-12-11
84026,Clifford Green,Male,31.0,"$117,189.37",IT,8.0,3.0,2020-09-16
92233,Brittany Wright,Female,48.0,"$59,503.46",Finance,1.0,2.0,2024-07-01
34868,Ruth Riley,Male,,,HR,2.0,3.0,2023-10-18
3047,Nancy Davis,Male,32.0,"$113,597.85",HR,,2.0,2024-08-28
14384,Catherine Rogers,Male,48.0,"$44,285.59",Sales,12.0,3.0,2024-01-24
38151,Angela Alvarez,Male,23.0,"$40,909.25",Marketing,21.0,4.0,2025-03-01
75810,Deborah Bright,Non-binary,49.0,"$37,162.77",Marketing,33.0,5.0,2025-02-14
21740,Ashley Reed,Female,50.0,"$119,558.01",Finance,54.0,3.0,2020-01-05
79848,James Miller,Male,46.0,"$97,943.97",Finance,29.0,4.0,2023-07-27
70846,Stephen Mcbride,Male,54.0,"$70,167.16",Sales,38.0,,2024-09-09
64652,Valerie Page,Female,35.0,"$112,005.13",Sales,38.0,3.0,2021-10-19
10170,Jamie Garcia,Male,50.0,,Sales,42.0,,2024-08-10
73758,Thomas Gutierrez,Non-binary,57.0,"$113,686.99",IT,10.0,3.0,2022-07-04
25934,Ronald Walker,Non-binary,36.0,"$67,341.13",Marketing,27.0,2.0,2020-05-04
66285,Adam Vaughan,Male,39.0,"$38,159.09",Marketing,32.0,3.0,2024-03-04
78874,Gavin Jones,Non-binary,25.0,"$114,033.25",Sales,29.0,5.0,2023-05-18
16794,Cheryl Hoffman,Male,49.0,"$34,805.39",Marketing,35.0,4.0,2022-02-27
61675,Julie Zimmerman,Female,31.0,"$51,529.80",IT,9.0,3.0,2024-02-25
35091,Teresa Ward,Non-binary,26.0,"$93,414.43",Sales,1.0,2.0,2024-12-07
57945,Richard Hall,Female,29.0,,IT,17.0,2.0,2021-09-22
20565,Kari Brown,Non-binary,35.0,"$76,053.01",Marketing,14.0,,2022-07-11
42558,Matthew Richardson,Male,51.0,"$47,728.63",HR,49.0,2.0,2022-08-09
38242,Robin Mitchell,Female,53.0,"$109,521.51",Marketing,37.0,2.0,2021-08-27
48308,Dr. Charles Sherman,Female,43.0,"$58,552.01",Finance,5.0,2.0,2024-10-24
23935,Michael Howell,Male,46.0,"$98,221.71",Finance,58.0,3.0,2023-05-07
15061,Michael Hernandez DDS,Female,33.0,"$73,660.64",Finance,25.0,,2020-02-10
90810,Mackenzie Davis,Female,51.0,"$102,044.02",HR,0.0,3.0,2021-07-22
66892,Megan Barr,Male,58.0,"$108,611.86",Finance,38.0,3.0,2021-03-04
75150,Jennifer Ramirez,Male,22.0,"$86,937.81",Marketing,0.0,4.0,2020-08-04
42453,Keith Hammond,Female,56.0,,HR,53.0,2.0,2022-09-14
16071,Ryan Ballard,Non-binary,23.0,,Finance,60.0,3.0,2024-02-10
96224,Allison Carson,Non-binary,45.0,"$75,165.15",HR,2.0,3.0,2020-07-23
92536,Brenda Burton,Non-binary,28.0,,IT,38.0,2.0,2020-07-02
23425,Christopher Carroll IV,Male,,"$66,164.66",HR,47.0,4.0,2020-01-05
29864,James Wright,Non-binary,58.0,"$89,526.58",Finance,48.0,1.0,2022-02-18
70484,Christopher Gonzalez,Female,41.0,"$30,790.09",Finance,54.0,3.0,2024-09-26
29173,Leslie Lamb,Non-binary,22.0,"$113,435.98",HR,34.0,4.0,2020-03-02
21439,Mrs. Elizabeth Barr,Male,,"$68,832.04",Finance,13.0,1.0,2025-01-17
70657,Alexandria Miller,Non-binary,60.0,"$36,617.78",Sales,23.0,4.0,2024-01-16
4548,Brandon Ellison,Male,47.0,"$89,980.85",IT,20.0,3.0,2020-06-12
14205,Melody Harris,Male,60.0,"$63,653.32",IT,10.0,4.0,2021-10-25
51828,Alan Davis,Non-binary,40.0,"$55,956.69",Finance,59.0,2.0,2020-06-28
2843,Darius Thompson,Non-binary,35.0,"$112,488.67",IT,49.0,5.0,2021-12-14
39984,Sandy Douglas,Female,59.0,"$45,887.69",IT,18.0,4.0,2023-04-21
14546,Mark Welch,Non-binary,58.0,"$69,511.58",Sales,56.0,4.0,2021-07-27
38572,Katherine Johnson,Male,45.0,"$30,457.91",Marketing,31.0,5.0,2022-02-21
64188,Mrs. Rachel Griffith,Female,47.0,"$42,063.42",IT,,1.0,2022-07-04
68519,David Rowland,Female,25.0,"$53,509.15",HR,39.0,1.0,2020-08-12
89343,Gina Downs,Female,,"$69,556.92",Sales,25.0,1.0,2022-09-14
27408,Brianna Taylor,Female,23.0,"$63,226.33",Finance,12.0,3.0,2023-02-10
71877,Paula Hanson,Male,49.0,,Marketing,25.0,,2024-08-18
97814,Christopher Rodriguez,Non-binary,48.0,"$58,974.88",Finance,60.0,5.0,2021-08-30
35958,Jeremy Rosario,Female,50.0,"$80,441.39",HR,45.0,,2024-12-04
94593,Kimberly Benson,Non-binary,27.0,"$84,535.39",IT,,4.0,2022-10-26
78204,Stephen Williamson,Male,37.0,,Sales,2.0,4.0,2021-03-10
19135,Carl Sanchez,Male,36.0,,IT,5.0,3.0,2021-06-23
85837,Amy Lee,Non-binary,52.0,,Marketing,52.0,5.0,2021-03-27
29000,Laura Gibson,Non-binary,38.0,"$63,017.39",Sales,2.0,3.0,2020-10-01
71016,Edward Parks,Male,32.0,"$42,392.92",IT,11.0,2.0,2022-03-08
42215,Wanda Maynard,Female,23.0,"$43,514.36",Marketing,13.0,5.0,2023-07-01
75865,Brian Oliver,Male,51.0,"$95,803.51",Marketing,46.0,3.0,2023-11-01
24105,Elizabeth Young,Female,41.0,"$30,405.70",Marketing,28.0,3.0,2020-08-26
15290,Karen Garcia,Female,34.0,"$57,187.14",Sales,20.0,1.0,2024-09-17
88752,Lisa Robinson,Female,40.0,,IT,22.0,4.0,2024-07-18
39107,Karen Sanchez,Female,,,HR,7.0,4.0,2021-07-24
35935,Robert Cannon,Non-binary,53.0,"$76,194.32",HR,8.0,2.0,2024-08-04
87441,Terry Mosley,Female,28.0,"$57,802.98",Finance,17.0,3.0,2021-01-29
61709,James Price,Non-binary,51.0,"$37,384.31",Sales,5.0,1.0,2024-11-16
60381,Scott Martinez,Non-binary,50.0,"$53,139.96",Sales,6.0,5.0,2024-04-29
52644,Jessica Taylor,Non-binary,28.0,"$51,081.42",HR,39.0,1.0,2022-11-06
23626,Sherry Walker,Male,50.0,"$88,439.42",Finance,33.0,,2023-09-08
30074,Eric Reed,Male,30.0,"$61,910.61",IT,37.0,2.0,2024-04-24
86107,Charles Harris,Male,42.0,"$86,035.10",IT,53.0,,2020-03-07
71406,Laura Wood,Male,22.0,"$118,872.85",Sales,,2.0,2020-08-31
84923,Patricia Scott,Female,38.0,"$101,752.00",HR,28.0,5.0,2022-08-27
29871,Carl James,Non-binary,22.0,"$58,734.48",Sales,8.0,2.0,2021-08-31
31814,Kelly Rodgers,Female,,"$59,828.05",HR,25.0,,2024-09-28
47404,Grant Sanders DDS,Female,53.0,"$112,327.49",IT,58.0,4.0,2023-11-16
53188,Catherine Barnett,Female,46.0,"$78,216.79",Sales,37.0,3.0,2023-03-09
56816,Luis Stevens,Female,54.0,"$71,233.90",Finance,32.0,4.0,2024-09-03
95999,Jason Harvey,Non-binary,27.0,,Sales,0.0,5.0,2023-05-05
16948,Heather Delacruz,Non-binary,49.0,,HR,55.0,4.0,2024-07-10
59820,Amber Miller,Male,28.0,"$53,934.65",Sales,0.0,,2020-11-12
77805,David Gray,Female,59.0,"$102,763.18",Finance,30.0,,2020-09-24
40443,Jacob Williams,Male,45.0,"$40,566.17",HR,18.0,,2020-05-12
92444,Alexandra Terry,Male,35.0,"$44,006.05",Marketing,28.0,5.0,2023-07-18
70167,Alan Peterson,Male,56.0,"$87,911.71",HR,44.0,5.0,2024-01-11
49780,Dylan Davis,Non-binary,,"$53,164.94",IT,13.0,,2020-11-22
10531,Jasmine Arnold,Female,22.0,"$32,655.32",Finance,57.0,1.0,2022-03-05
44523,Kelly Chavez,Female,49.0,"$62,051.47",Finance,33.0,1.0,2021-04-10
74163,Jennifer Bates,Male,45.0,"$52,469.11",IT,60.0,4.0,2022-05-30
67424,Courtney Copeland,Non-binary,40.0,,Sales,11.0,5.0,2022-01-02
85869,Randall Shelton,Male,36.0,"$74,466.43",IT,43.0,5.0,2021-07-04
71579,Caroline Warren,Female,41.0,"$109,765.66",Finance,8.0,3.0,2023-08-11
44998,Christopher Schmidt,Male,25.0,"$30,592.81",Finance,37.0,2.0,2024-02-17
67455,Alexa Hill,Non-binary,54.0,"$61,904.58",IT,60.0,4.0,2021-10-05
88248,Martha Price,Male,,"$60,638.49",Finance,47.0,1.0,2022-03-29
43820,Mariah Lopez,Male,56.0,"$103,774.05",Sales,57.0,5.0,2024-03-15
66546,Annette Mills,Male,22.0,"$80,775.58",Finance,29.0,1.0,2021-03-10
39183,Barry Chan,Non-binary,53.0,"$74,504.48",Finance,50.0,3.0,2020-02-28
84944,Rebecca Williams,Non-binary,47.0,"$34,553.74",HR,25.0,3.0,2021-04-07
96150,Eric Pineda,Non-binary,47.0,,Marketing,22.0,,2024-01-05
46153,Jennifer Williams,Female,44.0,,Sales,18.0,4.0,2022-11-15
3006,Ashley Nolan,Non-binary,34.0,"$70,932.04",Marketing,,,2022-06-19
33365,Lisa Mendoza,Male,40.0,"$88,985.75",IT,43.0,1.0,2022-08-01
35921,Nicole Fischer,Non-binary,41.0,"$34,735.60",Marketing,45.0,2.0,2023-05-23
70250,Jaime Jackson,Male,36.0,"$47,966.04",Finance,38.0,4.0,2023-12-10
57927,Jeanette Moyer,Male,60.0,,IT,5.0,1.0,2023-10-05
60721,Bryan Vaughn,Non-binary,26.0,"$68,037.33",Finance,21.0,1.0,2024-06-07
79843,Jill Giles,Non-binary,54.0,"$97,179.17",Finance,52.0,,2024-02-04
21812,Michael Garcia,Non-binary,26.0,,Finance,59.0,3.0,2021-09-15
75496,Sean Obrien,Male,,"$34,330.72",HR,18.0,5.0,2024-08-09
21347,Tracy Jennings,Male,48.0,"$40,075.86",IT,32.0,5.0,2021-06-06
3089,Rachael Fry,Male,24.0,"$94,378.90",Sales,38.0,1.0,2024-01-31
2692,Nicholas Gibbs,Female,51.0,"$109,866.68",Marketing,1.0,,2023-08-07
20005,Antonio Mcdaniel,Male,25.0,"$58,576.66",Marketing,22.0,5.0,2020-06-20
50008,Cameron Thompson,Female,50.0,"$34,360.02",Finance,5.0,5.0,2020-03-19
8420,Jonathon Johnson,Non-binary,22.0,"$60,484.37",IT,59.0,5.0,2023-09-14
39907,Paul Mcclure,Non-binary,31.0,"$102,055.47",IT,,2.0,2023-07-18
61554,Gregory Miller,Non-binary,41.0,,Marketing,28.0,,2023-07-27
85259,Ashlee Meyer,Non-binary,40.0,"$87,714.99",Finance,40.0,3.0,2023-09-17
51542,Michael Herman,Female,25.0,"$42,674.65",HR,18.0,1.0,2020-02-27
64558,Scott Ross,Non-binary,55.0,,IT,15.0,2.0,2022-12-05
63359,Harold Spencer,Female,,"$33,874.28",IT,29.0,2.0,2024-05-24
69369,Nancy Arnold,Non-binary,41.0,"$55,904.24",HR,25.0,5.0,2022-11-27
48817,Jennifer Faulkner,Male,44.0,"$69,901.56",Finance,35.0,1.0,2022-11-22
19432,Debbie Bradley MD,Female,51.0,"$114,990.73",HR,19.0,4.0,2020-02-10
36150,Mary Simmons,Female,57.0,"$104,134.33",Marketing,28.0,2.0,2021-03-02
31324,Wanda Mcknight,Non-binary,55.0,"$99,288.42",Marketing,58.0,2.0,2024-07-30
57979,Melanie Gardner,Non-binary,25.0,"$81,410.06",Finance,51.0,4.0,2020-01-11
40199,Laura Dorsey,Female,31.0,"$52,857.90",HR,53.0,1.0,2022-03-21
27942,Margaret Wade,Non-binary,52.0,"$46,251.18",Marketing,53.0,,2022-07-12
99353,Vanessa Cole,Non-binary,39.0,"$70,931.78",Marketing,40.0,5.0,2022-12-01
60234,Jason Calhoun,Non-binary,56.0,"$76,437.68",Marketing,,3.0,2022-04-02
68331,Michelle Cherry,Non-binary,54.0,"$61,271.95",Marketing,17.0,4.0,2020-12-09
2821,Alexis Marquez,Non-binary,53.0,"$96,606.68",IT,46.0,4.0,2020-02-13
76567,Joseph Mcclain,Female,50.0,"$60,053.40",IT,54.0,3.0,2020-08-14
95269,Justin Hebert Jr.,Female,37.0,"$47,140.04",Marketing,28.0,5.0,2020-06-14
21633,Cory Vazquez,Female,,"$114,187.22",Marketing,60.0,1.0,2021-12-18
88964,Roberta Lewis,Female,36.0,"$33,679.60",Marketing,59.0,5.0,2020-01-18
27356,Deborah Diaz,Non-binary,44.0,"$33,915.73",IT,55.0,3.0,2021-03-26
74210,James Wood,Non-binary,44.0,,Sales,37.0,4.0,2022-12-19
9371,Denise Hudson DDS,Male,,"$119,418.20",Marketing,21.0,,2022-09-26
44971,Jacob Chavez,Non-binary,31.0,"$99,965.53",Sales,38.0,,2024-12-04
69717,Charles Figueroa,Non-binary,60.0,"$82,764.03",IT,36.0,2.0,2022-05-07
46474,Melissa Hunter,Non-binary,43.0,"$62,275.87",Finance,8.0,,2021-10-21
78188,Jessica Stevens,Male,45.0,"$68,115.60",HR,56.0,3.0,2022-02-06
4165,James Stevens,Female,50.0,,IT,28.0,2.0,2022-01-15
10349,Matthew Burke,Female,51.0,"$103,012.83",Marketing,27.0,4.0,2024-03-02
75430,Pamela Watson,Non-binary,35.0,"$66,147.87",IT,26.0,2.0,2023-09-19
30217,Kirk Duncan,Female,40.0,"$119,317.98",Marketing,27.0,1.0,2021-10-22
